p cnf 1591 79614
-15 -21 698 0
-38 -44 720 0
-61 -67 742 0
-84 -90 764 0
-107 -113 786 0
-130 -136 808 0
-153 -159 830 0
-176 -182 852 0
-199 -205 874 0
-222 -228 896 0
-15 -21 699 0
-38 -44 721 0
-61 -67 743 0
-84 -90 765 0
-107 -113 787 0
-130 -136 809 0
-153 -159 831 0
-176 -182 853 0
-199 -205 875 0
-222 -228 897 0
-15 -21 700 0
-38 -44 722 0
-61 -67 744 0
-84 -90 766 0
-107 -113 788 0
-130 -136 810 0
-153 -159 832 0
-176 -182 854 0
-199 -205 876 0
-222 -228 898 0
-15 -22 687 0
-38 -45 709 0
-61 -68 731 0
-84 -91 753 0
-107 -114 775 0
-130 -137 797 0
-153 -160 819 0
-176 -183 841 0
-199 -206 863 0
-222 -229 885 0
-15 -22 688 0
-38 -45 710 0
-61 -68 732 0
-84 -91 754 0
-107 -114 776 0
-130 -137 798 0
-153 -160 820 0
-176 -183 842 0
-199 -206 864 0
-222 -229 886 0
-15 -22 702 0
-38 -45 724 0
-61 -68 746 0
-84 -91 768 0
-107 -114 790 0
-130 -137 812 0
-153 -160 834 0
-176 -183 856 0
-199 -206 878 0
-222 -229 900 0
-15 -22 689 0
-38 -45 711 0
-61 -68 733 0
-84 -91 755 0
-107 -114 777 0
-130 -137 799 0
-153 -160 821 0
-176 -183 843 0
-199 -206 865 0
-222 -229 887 0
-15 -22 696 0
-38 -45 718 0
-61 -68 740 0
-84 -91 762 0
-107 -114 784 0
-130 -137 806 0
-153 -160 828 0
-176 -183 850 0
-199 -206 872 0
-222 -229 894 0
-15 -22 697 0
-38 -45 719 0
-61 -68 741 0
-84 -91 763 0
-107 -114 785 0
-130 -137 807 0
-153 -160 829 0
-176 -183 851 0
-199 -206 873 0
-222 -229 895 0
-15 -23 683 0
-38 -46 705 0
-61 -69 727 0
-84 -92 749 0
-107 -115 771 0
-130 -138 793 0
-153 -161 815 0
-176 -184 837 0
-199 -207 859 0
-222 -230 881 0
-15 -23 687 0
-38 -46 709 0
-61 -69 731 0
-84 -92 753 0
-107 -115 775 0
-130 -138 797 0
-153 -161 819 0
-176 -184 841 0
-199 -207 863 0
-222 -230 885 0
-15 -23 684 0
-38 -46 706 0
-61 -69 728 0
-84 -92 750 0
-107 -115 772 0
-130 -138 794 0
-153 -161 816 0
-176 -184 838 0
-199 -207 860 0
-222 -230 882 0
-15 -23 688 0
-38 -46 710 0
-61 -69 732 0
-84 -92 754 0
-107 -115 776 0
-130 -138 798 0
-153 -161 820 0
-176 -184 842 0
-199 -207 864 0
-222 -230 886 0
-15 -23 689 0
-38 -46 711 0
-61 -69 733 0
-84 -92 755 0
-107 -115 777 0
-130 -138 799 0
-153 -161 821 0
-176 -184 843 0
-199 -207 865 0
-222 -230 887 0
-15 -23 696 0
-38 -46 718 0
-61 -69 740 0
-84 -92 762 0
-107 -115 784 0
-130 -138 806 0
-153 -161 828 0
-176 -184 850 0
-199 -207 872 0
-222 -230 894 0
-15 -23 697 0
-38 -46 719 0
-61 -69 741 0
-84 -92 763 0
-107 -115 785 0
-130 -138 807 0
-153 -161 829 0
-176 -184 851 0
-199 -207 873 0
-222 -230 895 0
-15 -23 685 0
-38 -46 707 0
-61 -69 729 0
-84 -92 751 0
-107 -115 773 0
-130 -138 795 0
-153 -161 817 0
-176 -184 839 0
-199 -207 861 0
-222 -230 883 0
-15 -23 686 0
-38 -46 708 0
-61 -69 730 0
-84 -92 752 0
-107 -115 774 0
-130 -138 796 0
-153 -161 818 0
-176 -184 840 0
-199 -207 862 0
-222 -230 884 0
-16 -17 689 0
-39 -40 711 0
-62 -63 733 0
-85 -86 755 0
-108 -109 777 0
-131 -132 799 0
-154 -155 821 0
-177 -178 843 0
-200 -201 865 0
-223 -224 887 0
-16 -17 690 0
-39 -40 712 0
-62 -63 734 0
-85 -86 756 0
-108 -109 778 0
-131 -132 800 0
-154 -155 822 0
-177 -178 844 0
-200 -201 866 0
-223 -224 888 0
-16 -17 696 0
-39 -40 718 0
-62 -63 740 0
-85 -86 762 0
-108 -109 784 0
-131 -132 806 0
-154 -155 828 0
-177 -178 850 0
-200 -201 872 0
-223 -224 894 0
-16 -17 691 0
-39 -40 713 0
-62 -63 735 0
-85 -86 757 0
-108 -109 779 0
-131 -132 801 0
-154 -155 823 0
-177 -178 845 0
-200 -201 867 0
-223 -224 889 0
-16 -17 692 0
-39 -40 714 0
-62 -63 736 0
-85 -86 758 0
-108 -109 780 0
-131 -132 802 0
-154 -155 824 0
-177 -178 846 0
-200 -201 868 0
-223 -224 890 0
-16 -17 693 0
-39 -40 715 0
-62 -63 737 0
-85 -86 759 0
-108 -109 781 0
-131 -132 803 0
-154 -155 825 0
-177 -178 847 0
-200 -201 869 0
-223 -224 891 0
-16 -17 697 0
-39 -40 719 0
-62 -63 741 0
-85 -86 763 0
-108 -109 785 0
-131 -132 807 0
-154 -155 829 0
-177 -178 851 0
-200 -201 873 0
-223 -224 895 0
-16 -17 698 0
-39 -40 720 0
-62 -63 742 0
-85 -86 764 0
-108 -109 786 0
-131 -132 808 0
-154 -155 830 0
-177 -178 852 0
-200 -201 874 0
-223 -224 896 0
-16 -18 689 0
-39 -41 711 0
-62 -64 733 0
-85 -87 755 0
-108 -110 777 0
-131 -133 799 0
-154 -156 821 0
-177 -179 843 0
-200 -202 865 0
-223 -225 887 0
-16 -18 690 0
-39 -41 712 0
-62 -64 734 0
-85 -87 756 0
-108 -110 778 0
-131 -133 800 0
-154 -156 822 0
-177 -179 844 0
-200 -202 866 0
-223 -225 888 0
-16 -18 696 0
-39 -41 718 0
-62 -64 740 0
-85 -87 762 0
-108 -110 784 0
-131 -133 806 0
-154 -156 828 0
-177 -179 850 0
-200 -202 872 0
-223 -225 894 0
-16 -18 691 0
-39 -41 713 0
-62 -64 735 0
-85 -87 757 0
-108 -110 779 0
-131 -133 801 0
-154 -156 823 0
-177 -179 845 0
-200 -202 867 0
-223 -225 889 0
-16 -18 692 0
-39 -41 714 0
-62 -64 736 0
-85 -87 758 0
-108 -110 780 0
-131 -133 802 0
-154 -156 824 0
-177 -179 846 0
-200 -202 868 0
-223 -225 890 0
-16 -18 693 0
-39 -41 715 0
-62 -64 737 0
-85 -87 759 0
-108 -110 781 0
-131 -133 803 0
-154 -156 825 0
-177 -179 847 0
-200 -202 869 0
-223 -225 891 0
-16 -18 697 0
-39 -41 719 0
-62 -64 741 0
-85 -87 763 0
-108 -110 785 0
-131 -133 807 0
-154 -156 829 0
-177 -179 851 0
-200 -202 873 0
-223 -225 895 0
-16 -18 698 0
-39 -41 720 0
-62 -64 742 0
-85 -87 764 0
-108 -110 786 0
-131 -133 808 0
-154 -156 830 0
-177 -179 852 0
-200 -202 874 0
-223 -225 896 0
-16 -18 699 0
-39 -41 721 0
-62 -64 743 0
-85 -87 765 0
-108 -110 787 0
-131 -133 809 0
-154 -156 831 0
-177 -179 853 0
-200 -202 875 0
-223 -225 897 0
-16 -19 689 0
-39 -42 711 0
-62 -65 733 0
-85 -88 755 0
-108 -111 777 0
-131 -134 799 0
-154 -157 821 0
-177 -180 843 0
-200 -203 865 0
-223 -226 887 0
-16 -19 690 0
-39 -42 712 0
-62 -65 734 0
-85 -88 756 0
-108 -111 778 0
-131 -134 800 0
-154 -157 822 0
-177 -180 844 0
-200 -203 866 0
-223 -226 888 0
-16 -19 696 0
-39 -42 718 0
-62 -65 740 0
-85 -88 762 0
-108 -111 784 0
-131 -134 806 0
-154 -157 828 0
-177 -180 850 0
-200 -203 872 0
-223 -226 894 0
-16 -19 691 0
-39 -42 713 0
-62 -65 735 0
-85 -88 757 0
-108 -111 779 0
-131 -134 801 0
-154 -157 823 0
-177 -180 845 0
-200 -203 867 0
-223 -226 889 0
-16 -19 692 0
-39 -42 714 0
-62 -65 736 0
-85 -88 758 0
-108 -111 780 0
-131 -134 802 0
-154 -157 824 0
-177 -180 846 0
-200 -203 868 0
-223 -226 890 0
-16 -19 693 0
-39 -42 715 0
-62 -65 737 0
-85 -88 759 0
-108 -111 781 0
-131 -134 803 0
-154 -157 825 0
-177 -180 847 0
-200 -203 869 0
-223 -226 891 0
-16 -19 697 0
-39 -42 719 0
-62 -65 741 0
-85 -88 763 0
-108 -111 785 0
-131 -134 807 0
-154 -157 829 0
-177 -180 851 0
-200 -203 873 0
-223 -226 895 0
-16 -19 698 0
-39 -42 720 0
-62 -65 742 0
-85 -88 764 0
-108 -111 786 0
-131 -134 808 0
-154 -157 830 0
-177 -180 852 0
-200 -203 874 0
-223 -226 896 0
-16 -19 699 0
-39 -42 721 0
-62 -65 743 0
-85 -88 765 0
-108 -111 787 0
-131 -134 809 0
-154 -157 831 0
-177 -180 853 0
-200 -203 875 0
-223 -226 897 0
-16 -19 700 0
-39 -42 722 0
-62 -65 744 0
-85 -88 766 0
-108 -111 788 0
-131 -134 810 0
-154 -157 832 0
-177 -180 854 0
-200 -203 876 0
-223 -226 898 0
-16 -19 701 0
-39 -42 723 0
-62 -65 745 0
-85 -88 767 0
-108 -111 789 0
-131 -134 811 0
-154 -157 833 0
-177 -180 855 0
-200 -203 877 0
-223 -226 899 0
-16 -20 689 0
-39 -43 711 0
-62 -66 733 0
-85 -89 755 0
-108 -112 777 0
-131 -135 799 0
-154 -158 821 0
-177 -181 843 0
-200 -204 865 0
-223 -227 887 0
-16 -20 690 0
-39 -43 712 0
-62 -66 734 0
-85 -89 756 0
-108 -112 778 0
-131 -135 800 0
-154 -158 822 0
-177 -181 844 0
-200 -204 866 0
-223 -227 888 0
-16 -20 696 0
-39 -43 718 0
-62 -66 740 0
-85 -89 762 0
-108 -112 784 0
-131 -135 806 0
-154 -158 828 0
-177 -181 850 0
-200 -204 872 0
-223 -227 894 0
-16 -20 691 0
-39 -43 713 0
-62 -66 735 0
-85 -89 757 0
-108 -112 779 0
-131 -135 801 0
-154 -158 823 0
-177 -181 845 0
-200 -204 867 0
-223 -227 889 0
-16 -20 692 0
-39 -43 714 0
-62 -66 736 0
-85 -89 758 0
-108 -112 780 0
-131 -135 802 0
-154 -158 824 0
-177 -181 846 0
-200 -204 868 0
-223 -227 890 0
-16 -20 693 0
-39 -43 715 0
-62 -66 737 0
-85 -89 759 0
-108 -112 781 0
-131 -135 803 0
-154 -158 825 0
-177 -181 847 0
-200 -204 869 0
-223 -227 891 0
-16 -20 697 0
-39 -43 719 0
-62 -66 741 0
-85 -89 763 0
-108 -112 785 0
-131 -135 807 0
-154 -158 829 0
-177 -181 851 0
-200 -204 873 0
-223 -227 895 0
-16 -20 698 0
-39 -43 720 0
-62 -66 742 0
-85 -89 764 0
-108 -112 786 0
-131 -135 808 0
-154 -158 830 0
-177 -181 852 0
-200 -204 874 0
-223 -227 896 0
-16 -20 699 0
-39 -43 721 0
-62 -66 743 0
-85 -89 765 0
-108 -112 787 0
-131 -135 809 0
-154 -158 831 0
-177 -181 853 0
-200 -204 875 0
-223 -227 897 0
-16 -20 700 0
-39 -43 722 0
-62 -66 744 0
-85 -89 766 0
-108 -112 788 0
-131 -135 810 0
-154 -158 832 0
-177 -181 854 0
-200 -204 876 0
-223 -227 898 0
-16 -20 701 0
-39 -43 723 0
-62 -66 745 0
-85 -89 767 0
-108 -112 789 0
-131 -135 811 0
-154 -158 833 0
-177 -181 855 0
-200 -204 877 0
-223 -227 899 0
-16 -21 689 0
-39 -44 711 0
-62 -67 733 0
-85 -90 755 0
-108 -113 777 0
-131 -136 799 0
-154 -159 821 0
-177 -182 843 0
-200 -205 865 0
-223 -228 887 0
-16 -21 690 0
-39 -44 712 0
-62 -67 734 0
-85 -90 756 0
-108 -113 778 0
-131 -136 800 0
-154 -159 822 0
-177 -182 844 0
-200 -205 866 0
-223 -228 888 0
-16 -21 696 0
-39 -44 718 0
-62 -67 740 0
-85 -90 762 0
-108 -113 784 0
-131 -136 806 0
-154 -159 828 0
-177 -182 850 0
-200 -205 872 0
-223 -228 894 0
-16 -21 691 0
-39 -44 713 0
-62 -67 735 0
-85 -90 757 0
-108 -113 779 0
-131 -136 801 0
-154 -159 823 0
-177 -182 845 0
-200 -205 867 0
-223 -228 889 0
-16 -21 692 0
-39 -44 714 0
-62 -67 736 0
-85 -90 758 0
-108 -113 780 0
-131 -136 802 0
-154 -159 824 0
-177 -182 846 0
-200 -205 868 0
-223 -228 890 0
-16 -21 693 0
-39 -44 715 0
-62 -67 737 0
-85 -90 759 0
-108 -113 781 0
-131 -136 803 0
-154 -159 825 0
-177 -182 847 0
-200 -205 869 0
-223 -228 891 0
-16 -21 697 0
-39 -44 719 0
-62 -67 741 0
-85 -90 763 0
-108 -113 785 0
-131 -136 807 0
-154 -159 829 0
-177 -182 851 0
-200 -205 873 0
-223 -228 895 0
-16 -21 698 0
-39 -44 720 0
-62 -67 742 0
-85 -90 764 0
-108 -113 786 0
-131 -136 808 0
-154 -159 830 0
-177 -182 852 0
-200 -205 874 0
-223 -228 896 0
-16 -21 699 0
-39 -44 721 0
-62 -67 743 0
-85 -90 765 0
-108 -113 787 0
-131 -136 809 0
-154 -159 831 0
-177 -182 853 0
-200 -205 875 0
-223 -228 897 0
-16 -21 700 0
-39 -44 722 0
-62 -67 744 0
-85 -90 766 0
-108 -113 788 0
-131 -136 810 0
-154 -159 832 0
-177 -182 854 0
-200 -205 876 0
-223 -228 898 0
-16 -22 687 0
-39 -45 709 0
-62 -68 731 0
-85 -91 753 0
-108 -114 775 0
-131 -137 797 0
-154 -160 819 0
-177 -183 841 0
-200 -206 863 0
-223 -229 885 0
-16 -22 688 0
-39 -45 710 0
-62 -68 732 0
-85 -91 754 0
-108 -114 776 0
-131 -137 798 0
-154 -160 820 0
-177 -183 842 0
-200 -206 864 0
-223 -229 886 0
-16 -22 702 0
-39 -45 724 0
-62 -68 746 0
-85 -91 768 0
-108 -114 790 0
-131 -137 812 0
-154 -160 834 0
-177 -183 856 0
-200 -206 878 0
-223 -229 900 0
-16 -22 689 0
-39 -45 711 0
-62 -68 733 0
-85 -91 755 0
-108 -114 777 0
-131 -137 799 0
-154 -160 821 0
-177 -183 843 0
-200 -206 865 0
-223 -229 887 0
-16 -22 690 0
-39 -45 712 0
-62 -68 734 0
-85 -91 756 0
-108 -114 778 0
-131 -137 800 0
-154 -160 822 0
-177 -183 844 0
-200 -206 866 0
-223 -229 888 0
-16 -22 691 0
-39 -45 713 0
-62 -68 735 0
-85 -91 757 0
-108 -114 779 0
-131 -137 801 0
-154 -160 823 0
-177 -183 845 0
-200 -206 867 0
-223 -229 889 0
-16 -22 692 0
-39 -45 714 0
-62 -68 736 0
-85 -91 758 0
-108 -114 780 0
-131 -137 802 0
-154 -160 824 0
-177 -183 846 0
-200 -206 868 0
-223 -229 890 0
-16 -22 693 0
-39 -45 715 0
-62 -68 737 0
-85 -91 759 0
-108 -114 781 0
-131 -137 803 0
-154 -160 825 0
-177 -183 847 0
-200 -206 869 0
-223 -229 891 0
-16 -23 683 0
-39 -46 705 0
-62 -69 727 0
-85 -92 749 0
-108 -115 771 0
-131 -138 793 0
-154 -161 815 0
-177 -184 837 0
-200 -207 859 0
-223 -230 881 0
-16 -23 687 0
-39 -46 709 0
-62 -69 731 0
-85 -92 753 0
-108 -115 775 0
-131 -138 797 0
-154 -161 819 0
-177 -184 841 0
-200 -207 863 0
-223 -230 885 0
-16 -23 684 0
-39 -46 706 0
-62 -69 728 0
-85 -92 750 0
-108 -115 772 0
-131 -138 794 0
-154 -161 816 0
-177 -184 838 0
-200 -207 860 0
-223 -230 882 0
-16 -23 688 0
-39 -46 710 0
-62 -69 732 0
-85 -92 754 0
-108 -115 776 0
-131 -138 798 0
-154 -161 820 0
-177 -184 842 0
-200 -207 864 0
-223 -230 886 0
-16 -23 689 0
-39 -46 711 0
-62 -69 733 0
-85 -92 755 0
-108 -115 777 0
-131 -138 799 0
-154 -161 821 0
-177 -184 843 0
-200 -207 865 0
-223 -230 887 0
-16 -23 690 0
-39 -46 712 0
-62 -69 734 0
-85 -92 756 0
-108 -115 778 0
-131 -138 800 0
-154 -161 822 0
-177 -184 844 0
-200 -207 866 0
-223 -230 888 0
-16 -23 691 0
-39 -46 713 0
-62 -69 735 0
-85 -92 757 0
-108 -115 779 0
-131 -138 801 0
-154 -161 823 0
-177 -184 845 0
-200 -207 867 0
-223 -230 889 0
-16 -23 692 0
-39 -46 714 0
-62 -69 736 0
-85 -92 758 0
-108 -115 780 0
-131 -138 802 0
-154 -161 824 0
-177 -184 846 0
-200 -207 868 0
-223 -230 890 0
-16 -23 693 0
-39 -46 715 0
-62 -69 737 0
-85 -92 759 0
-108 -115 781 0
-131 -138 803 0
-154 -161 825 0
-177 -184 847 0
-200 -207 869 0
-223 -230 891 0
-16 -23 685 0
-39 -46 707 0
-62 -69 729 0
-85 -92 751 0
-108 -115 773 0
-131 -138 795 0
-154 -161 817 0
-177 -184 839 0
-200 -207 861 0
-223 -230 883 0
-16 -23 686 0
-39 -46 708 0
-62 -69 730 0
-85 -92 752 0
-108 -115 774 0
-131 -138 796 0
-154 -161 818 0
-177 -184 840 0
-200 -207 862 0
-223 -230 884 0
-17 -18 698 0
-40 -41 720 0
-63 -64 742 0
-86 -87 764 0
-109 -110 786 0
-132 -133 808 0
-155 -156 830 0
-178 -179 852 0
-201 -202 874 0
-224 -225 896 0
-17 -18 699 0
-40 -41 721 0
-63 -64 743 0
-86 -87 765 0
-109 -110 787 0
-132 -133 809 0
-155 -156 831 0
-178 -179 853 0
-201 -202 875 0
-224 -225 897 0
-17 -19 698 0
-40 -42 720 0
-63 -65 742 0
-86 -88 764 0
-109 -111 786 0
-132 -134 808 0
-155 -157 830 0
-178 -180 852 0
-201 -203 874 0
-224 -226 896 0
-17 -19 699 0
-40 -42 721 0
-63 -65 743 0
-86 -88 765 0
-109 -111 787 0
-132 -134 809 0
-155 -157 831 0
-178 -180 853 0
-201 -203 875 0
-224 -226 897 0
-17 -19 700 0
-40 -42 722 0
-63 -65 744 0
-86 -88 766 0
-109 -111 788 0
-132 -134 810 0
-155 -157 832 0
-178 -180 854 0
-201 -203 876 0
-224 -226 898 0
-17 -19 701 0
-40 -42 723 0
-63 -65 745 0
-86 -88 767 0
-109 -111 789 0
-132 -134 811 0
-155 -157 833 0
-178 -180 855 0
-201 -203 877 0
-224 -226 899 0
-17 -20 698 0
-40 -43 720 0
-63 -66 742 0
-86 -89 764 0
-109 -112 786 0
-132 -135 808 0
-155 -158 830 0
-178 -181 852 0
-201 -204 874 0
-224 -227 896 0
-17 -20 699 0
-40 -43 721 0
-63 -66 743 0
-86 -89 765 0
-109 -112 787 0
-132 -135 809 0
-155 -158 831 0
-178 -181 853 0
-201 -204 875 0
-224 -227 897 0
-17 -20 700 0
-40 -43 722 0
-63 -66 744 0
-86 -89 766 0
-109 -112 788 0
-132 -135 810 0
-155 -158 832 0
-178 -181 854 0
-201 -204 876 0
-224 -227 898 0
-17 -20 701 0
-40 -43 723 0
-63 -66 745 0
-86 -89 767 0
-109 -112 789 0
-132 -135 811 0
-155 -158 833 0
-178 -181 855 0
-201 -204 877 0
-224 -227 899 0
-17 -21 698 0
-40 -44 720 0
-63 -67 742 0
-86 -90 764 0
-109 -113 786 0
-132 -136 808 0
-155 -159 830 0
-178 -182 852 0
-201 -205 874 0
-224 -228 896 0
-17 -21 699 0
-40 -44 721 0
-63 -67 743 0
-86 -90 765 0
-109 -113 787 0
-132 -136 809 0
-155 -159 831 0
-178 -182 853 0
-201 -205 875 0
-224 -228 897 0
-17 -21 700 0
-40 -44 722 0
-63 -67 744 0
-86 -90 766 0
-109 -113 788 0
-132 -136 810 0
-155 -159 832 0
-178 -182 854 0
-201 -205 876 0
-224 -228 898 0
-17 -22 687 0
-40 -45 709 0
-63 -68 731 0
-86 -91 753 0
-109 -114 775 0
-132 -137 797 0
-155 -160 819 0
-178 -183 841 0
-201 -206 863 0
-224 -229 885 0
-17 -22 688 0
-40 -45 710 0
-63 -68 732 0
-86 -91 754 0
-109 -114 776 0
-132 -137 798 0
-155 -160 820 0
-178 -183 842 0
-201 -206 864 0
-224 -229 886 0
-17 -22 702 0
-40 -45 724 0
-63 -68 746 0
-86 -91 768 0
-109 -114 790 0
-132 -137 812 0
-155 -160 834 0
-178 -183 856 0
-201 -206 878 0
-224 -229 900 0
-17 -22 689 0
-40 -45 711 0
-63 -68 733 0
-86 -91 755 0
-109 -114 777 0
-132 -137 799 0
-155 -160 821 0
-178 -183 843 0
-201 -206 865 0
-224 -229 887 0
-17 -22 696 0
-40 -45 718 0
-63 -68 740 0
-86 -91 762 0
-109 -114 784 0
-132 -137 806 0
-155 -160 828 0
-178 -183 850 0
-201 -206 872 0
-224 -229 894 0
-17 -22 697 0
-40 -45 719 0
-63 -68 741 0
-86 -91 763 0
-109 -114 785 0
-132 -137 807 0
-155 -160 829 0
-178 -183 851 0
-201 -206 873 0
-224 -229 895 0
-17 -22 698 0
-40 -45 720 0
-63 -68 742 0
-86 -91 764 0
-109 -114 786 0
-132 -137 808 0
-155 -160 830 0
-178 -183 852 0
-201 -206 874 0
-224 -229 896 0
-17 -23 683 0
-40 -46 705 0
-63 -69 727 0
-86 -92 749 0
-109 -115 771 0
-132 -138 793 0
-155 -161 815 0
-178 -184 837 0
-201 -207 859 0
-224 -230 881 0
-17 -23 687 0
-40 -46 709 0
-63 -69 731 0
-86 -92 753 0
-109 -115 775 0
-132 -138 797 0
-155 -161 819 0
-178 -184 841 0
-201 -207 863 0
-224 -230 885 0
-17 -23 684 0
-40 -46 706 0
-63 -69 728 0
-86 -92 750 0
-109 -115 772 0
-132 -138 794 0
-155 -161 816 0
-178 -184 838 0
-201 -207 860 0
-224 -230 882 0
-17 -23 688 0
-40 -46 710 0
-63 -69 732 0
-86 -92 754 0
-109 -115 776 0
-132 -138 798 0
-155 -161 820 0
-178 -184 842 0
-201 -207 864 0
-224 -230 886 0
-17 -23 689 0
-40 -46 711 0
-63 -69 733 0
-86 -92 755 0
-109 -115 777 0
-132 -138 799 0
-155 -161 821 0
-178 -184 843 0
-201 -207 865 0
-224 -230 887 0
-17 -23 696 0
-40 -46 718 0
-63 -69 740 0
-86 -92 762 0
-109 -115 784 0
-132 -138 806 0
-155 -161 828 0
-178 -184 850 0
-201 -207 872 0
-224 -230 894 0
-17 -23 697 0
-40 -46 719 0
-63 -69 741 0
-86 -92 763 0
-109 -115 785 0
-132 -138 807 0
-155 -161 829 0
-178 -184 851 0
-201 -207 873 0
-224 -230 895 0
-17 -23 698 0
-40 -46 720 0
-63 -69 742 0
-86 -92 764 0
-109 -115 786 0
-132 -138 808 0
-155 -161 830 0
-178 -184 852 0
-201 -207 874 0
-224 -230 896 0
-17 -23 685 0
-40 -46 707 0
-63 -69 729 0
-86 -92 751 0
-109 -115 773 0
-132 -138 795 0
-155 -161 817 0
-178 -184 839 0
-201 -207 861 0
-224 -230 883 0
-17 -23 686 0
-40 -46 708 0
-63 -69 730 0
-86 -92 752 0
-109 -115 774 0
-132 -138 796 0
-155 -161 818 0
-178 -184 840 0
-201 -207 862 0
-224 -230 884 0
-18 -19 699 0
-41 -42 721 0
-64 -65 743 0
-87 -88 765 0
-110 -111 787 0
-133 -134 809 0
-156 -157 831 0
-179 -180 853 0
-202 -203 875 0
-225 -226 897 0
-18 -19 700 0
-41 -42 722 0
-64 -65 744 0
-87 -88 766 0
-110 -111 788 0
-133 -134 810 0
-156 -157 832 0
-179 -180 854 0
-202 -203 876 0
-225 -226 898 0
-18 -19 701 0
-41 -42 723 0
-64 -65 745 0
-87 -88 767 0
-110 -111 789 0
-133 -134 811 0
-156 -157 833 0
-179 -180 855 0
-202 -203 877 0
-225 -226 899 0
-18 -20 699 0
-41 -43 721 0
-64 -66 743 0
-87 -89 765 0
-110 -112 787 0
-133 -135 809 0
-156 -158 831 0
-179 -181 853 0
-202 -204 875 0
-225 -227 897 0
-18 -20 700 0
-41 -43 722 0
-64 -66 744 0
-87 -89 766 0
-110 -112 788 0
-133 -135 810 0
-156 -158 832 0
-179 -181 854 0
-202 -204 876 0
-225 -227 898 0
-18 -20 701 0
-41 -43 723 0
-64 -66 745 0
-87 -89 767 0
-110 -112 789 0
-133 -135 811 0
-156 -158 833 0
-179 -181 855 0
-202 -204 877 0
-225 -227 899 0
-18 -21 699 0
-41 -44 721 0
-64 -67 743 0
-87 -90 765 0
-110 -113 787 0
-133 -136 809 0
-156 -159 831 0
-179 -182 853 0
-202 -205 875 0
-225 -228 897 0
-18 -21 700 0
-41 -44 722 0
-64 -67 744 0
-87 -90 766 0
-110 -113 788 0
-133 -136 810 0
-156 -159 832 0
-179 -182 854 0
-202 -205 876 0
-225 -228 898 0
-18 -22 687 0
-41 -45 709 0
-64 -68 731 0
-87 -91 753 0
-110 -114 775 0
-133 -137 797 0
-156 -160 819 0
-179 -183 841 0
-202 -206 863 0
-225 -229 885 0
-18 -22 688 0
-41 -45 710 0
-64 -68 732 0
-87 -91 754 0
-110 -114 776 0
-133 -137 798 0
-156 -160 820 0
-179 -183 842 0
-202 -206 864 0
-225 -229 886 0
-18 -22 702 0
-41 -45 724 0
-64 -68 746 0
-87 -91 768 0
-110 -114 790 0
-133 -137 812 0
-156 -160 834 0
-179 -183 856 0
-202 -206 878 0
-225 -229 900 0
-18 -22 689 0
-41 -45 711 0
-64 -68 733 0
-87 -91 755 0
-110 -114 777 0
-133 -137 799 0
-156 -160 821 0
-179 -183 843 0
-202 -206 865 0
-225 -229 887 0
-18 -22 696 0
-41 -45 718 0
-64 -68 740 0
-87 -91 762 0
-110 -114 784 0
-133 -137 806 0
-156 -160 828 0
-179 -183 850 0
-202 -206 872 0
-225 -229 894 0
-18 -22 697 0
-41 -45 719 0
-64 -68 741 0
-87 -91 763 0
-110 -114 785 0
-133 -137 807 0
-156 -160 829 0
-179 -183 851 0
-202 -206 873 0
-225 -229 895 0
-18 -22 698 0
-41 -45 720 0
-64 -68 742 0
-87 -91 764 0
-110 -114 786 0
-133 -137 808 0
-156 -160 830 0
-179 -183 852 0
-202 -206 874 0
-225 -229 896 0
-18 -22 699 0
-41 -45 721 0
-64 -68 743 0
-87 -91 765 0
-110 -114 787 0
-133 -137 809 0
-156 -160 831 0
-179 -183 853 0
-202 -206 875 0
-225 -229 897 0
-18 -23 683 0
-41 -46 705 0
-64 -69 727 0
-87 -92 749 0
-110 -115 771 0
-133 -138 793 0
-156 -161 815 0
-179 -184 837 0
-202 -207 859 0
-225 -230 881 0
-18 -23 687 0
-41 -46 709 0
-64 -69 731 0
-87 -92 753 0
-110 -115 775 0
-133 -138 797 0
-156 -161 819 0
-179 -184 841 0
-202 -207 863 0
-225 -230 885 0
-18 -23 684 0
-41 -46 706 0
-64 -69 728 0
-87 -92 750 0
-110 -115 772 0
-133 -138 794 0
-156 -161 816 0
-179 -184 838 0
-202 -207 860 0
-225 -230 882 0
-18 -23 688 0
-41 -46 710 0
-64 -69 732 0
-87 -92 754 0
-110 -115 776 0
-133 -138 798 0
-156 -161 820 0
-179 -184 842 0
-202 -207 864 0
-225 -230 886 0
-18 -23 689 0
-41 -46 711 0
-64 -69 733 0
-87 -92 755 0
-110 -115 777 0
-133 -138 799 0
-156 -161 821 0
-179 -184 843 0
-202 -207 865 0
-225 -230 887 0
-18 -23 696 0
-41 -46 718 0
-64 -69 740 0
-87 -92 762 0
-110 -115 784 0
-133 -138 806 0
-156 -161 828 0
-179 -184 850 0
-202 -207 872 0
-225 -230 894 0
-18 -23 697 0
-41 -46 719 0
-64 -69 741 0
-87 -92 763 0
-110 -115 785 0
-133 -138 807 0
-156 -161 829 0
-179 -184 851 0
-202 -207 873 0
-225 -230 895 0
-18 -23 698 0
-41 -46 720 0
-64 -69 742 0
-87 -92 764 0
-110 -115 786 0
-133 -138 808 0
-156 -161 830 0
-179 -184 852 0
